race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Non-Hispanic White,All levels,Heroin,2017-01-31,2017-01-01,0.23383,0.040350000000000004,NA,NA,NA,NA,NA,34.282216149300005
Non-Hispanic White,All levels,Heroin,2017-02-28,2017-02-01,0.23593000000000003,0.034120000000000004,NA,NA,NA,NA,NA,34.569353056100006
Non-Hispanic White,All levels,Heroin,2017-03-31,2017-03-01,0.23805,0.040979999999999996,NA,NA,NA,NA,NA,34.85680452
Non-Hispanic White,All levels,Heroin,2017-04-30,2017-04-01,0.24019000000000001,0.03616,NA,NA,NA,NA,NA,35.1475263142
Non-Hispanic White,All levels,Heroin,2017-05-31,2017-05-01,0.24235,0.04536,NA,NA,NA,NA,NA,35.440008627000005
Non-Hispanic White,All levels,Heroin,2017-06-30,2017-06-01,0.24453000000000003,0.040479999999999995,NA,NA,NA,NA,NA,35.735760918000004
Non-Hispanic White,All levels,Heroin,2017-07-31,2017-07-01,0.24672000000000002,0.044379999999999996,NA,NA,NA,NA,NA,36.0320669664
Non-Hispanic White,All levels,Heroin,2017-08-31,2017-08-01,0.24894000000000005,0.04111000000000001,NA,NA,NA,NA,NA,36.33153087420001
Non-Hispanic White,All levels,Heroin,2017-09-30,2017-09-01,0.25118,0.04336,NA,NA,NA,NA,NA,36.634276466
Non-Hispanic White,All levels,Heroin,2017-10-31,2017-10-01,0.25343,0.04704,NA,NA,NA,NA,NA,36.9372349618
Non-Hispanic White,All levels,Heroin,2017-11-30,2017-11-01,0.25571,0.04062,NA,NA,NA,NA,NA,37.2449363013
Non-Hispanic White,All levels,Heroin,2017-12-31,2017-12-01,0.25801,0.04122,NA,NA,NA,NA,NA,37.5542817559
Non-Hispanic White,All levels,Heroin,2018-01-31,2018-01-01,0.26033,0.035719999999999995,NA,NA,NA,NA,NA,37.8660788695
Non-Hispanic White,All levels,Heroin,2018-02-28,2018-02-01,0.26266,0.0344,NA,NA,NA,NA,NA,38.1813975444
Non-Hispanic White,All levels,Heroin,2018-03-31,2018-03-01,0.26502000000000003,0.041870000000000004,NA,NA,NA,NA,NA,38.49810379800001
Non-Hispanic White,All levels,Heroin,2018-04-30,2018-04-01,0.26741000000000004,0.03897,NA,NA,NA,NA,NA,38.819554044700006
Non-Hispanic White,All levels,Heroin,2018-05-31,2018-05-01,0.26981000000000005,0.03515,NA,NA,NA,NA,NA,39.14112894630001
Non-Hispanic White,All levels,Heroin,2018-06-30,2018-06-01,0.27222999999999997,0.0447,NA,NA,NA,NA,NA,39.46599979
Non-Hispanic White,All levels,Heroin,2018-07-31,2018-07-01,0.27468000000000004,0.03781,NA,NA,NA,NA,NA,39.78914496480001
Non-Hispanic White,All levels,Heroin,2018-08-31,2018-08-01,0.27714,0.04635,NA,NA,NA,NA,NA,40.1120851548
Non-Hispanic White,All levels,Heroin,2018-09-30,2018-09-01,0.27963,0.0474,NA,NA,NA,NA,NA,40.4398613034
Non-Hispanic White,All levels,Heroin,2018-10-31,2018-10-01,0.28215,0.04431,NA,NA,NA,NA,NA,40.770291276
Non-Hispanic White,All levels,Heroin,2018-11-30,2018-11-01,0.28468000000000004,0.045419999999999995,NA,NA,NA,NA,NA,41.10266776
Non-Hispanic White,All levels,Heroin,2018-12-31,2018-12-01,0.28724,0.05324,NA,NA,NA,NA,NA,41.437664642799994
Non-Hispanic White,All levels,Heroin,2019-01-31,2019-01-01,0.2898200000000001,0.04602,NA,NA,NA,NA,NA,41.774924332600015
Non-Hispanic White,All levels,Heroin,2019-02-28,2019-02-01,0.29242000000000007,0.04107,NA,NA,NA,NA,NA,42.11785790940001
Non-Hispanic White,All levels,Heroin,2019-03-31,2019-03-01,0.29505000000000003,0.04764,NA,NA,NA,NA,NA,42.461096926500005
Non-Hispanic White,All levels,Heroin,2019-04-30,2019-04-01,0.2977,0.049170000000000005,NA,NA,NA,NA,NA,42.807738753
Non-Hispanic White,All levels,Heroin,2019-05-31,2019-05-01,0.30038000000000004,0.042910000000000004,NA,NA,NA,NA,NA,43.15690125300001
Non-Hispanic White,All levels,Heroin,2019-06-30,2019-06-01,0.30307,0.050710000000000005,NA,NA,NA,NA,NA,43.5080351697
Non-Hispanic White,All levels,Heroin,2019-07-31,2019-07-01,0.3058,0.04677,NA,NA,NA,NA,NA,43.86480824
Non-Hispanic White,All levels,Heroin,2019-08-31,2019-08-01,0.30854,0.054490000000000004,NA,NA,NA,NA,NA,44.221202387
Non-Hispanic White,All levels,Heroin,2019-09-30,2019-09-01,0.31132000000000004,0.049870000000000005,NA,NA,NA,NA,NA,44.58386946480001
Non-Hispanic White,All levels,Heroin,2019-10-31,2019-10-01,0.31411,0.0474,NA,NA,NA,NA,NA,44.946125544
Non-Hispanic White,All levels,Heroin,2019-11-30,2019-11-01,0.31694,0.04896,NA,NA,NA,NA,NA,45.3146486312
Non-Hispanic White,All levels,Heroin,2019-12-31,2019-12-01,0.31978,0.04258,NA,NA,NA,NA,NA,45.6827283172
Non-Hispanic White,All levels,Heroin,2020-01-31,2020-01-01,0.32266,0.045399999999999996,NA,NA,NA,NA,NA,46.0558398534
Non-Hispanic White,All levels,Heroin,2020-02-29,2020-02-01,0.32555,0.03966,NA,NA,NA,NA,NA,46.4321905505
Non-Hispanic White,All levels,Heroin,2020-03-31,2020-03-01,0.32848000000000005,0.05011000000000001,NA,NA,NA,NA,NA,46.8110836816
Non-Hispanic White,All levels,Heroin,2020-04-30,2020-04-01,0.33142999999999995,0.048150000000000005,NA,NA,NA,NA,NA,47.19339484749999
Non-Hispanic White,All levels,Heroin,2020-05-31,2020-05-01,0.33441,0.047150000000000004,NA,NA,NA,NA,NA,47.5780188891
Non-Hispanic White,All levels,Heroin,2020-06-30,2020-06-01,0.33741,0.04924,NA,NA,NA,NA,NA,47.966070636
Non-Hispanic White,All levels,Heroin,2020-07-31,2020-07-01,0.34043999999999996,0.04775,NA,NA,NA,NA,NA,48.356386973999996
Non-Hispanic White,All levels,Heroin,2020-08-31,2020-08-01,0.34349999999999997,0.05178,NA,NA,NA,NA,NA,48.750244785
Non-Hispanic White,All levels,Heroin,2020-09-30,2020-09-01,0.34658999999999995,0.04172,NA,NA,NA,NA,NA,49.148957448
Non-Hispanic White,All levels,Heroin,2020-10-31,2020-10-01,0.34969999999999996,0.044079999999999994,NA,NA,NA,NA,NA,49.548450964999994
Non-Hispanic White,All levels,Heroin,2020-11-30,2020-11-01,0.35284,0.04738,NA,NA,NA,NA,NA,49.9528078536
Non-Hispanic White,All levels,Intentional drug poisoning,2016-01-31,2016-01-03,0.26372999999999996,0.04064,0,-0.749,-1.099,-0.398,8e-5,38.9372185158
Non-Hispanic White,All levels,Intentional drug poisoning,2016-02-29,2016-02-01,0.26175,0.043390000000000005,NA,NA,NA,NA,NA,38.6269631475
Non-Hispanic White,All levels,Intentional drug poisoning,2016-03-31,2016-03-01,0.25978999999999997,0.03895,NA,NA,NA,NA,NA,38.318700262499995
Non-Hispanic White,All levels,Intentional drug poisoning,2016-04-30,2016-04-01,0.25784,0.0465,NA,NA,NA,NA,NA,38.0128071576
Non-Hispanic White,All levels,Intentional drug poisoning,2016-05-31,2016-05-01,0.25591,0.04502,NA,NA,NA,NA,NA,37.709536158800006
Non-Hispanic White,All levels,Intentional drug poisoning,2016-06-30,2016-06-01,0.25399,0.0413,NA,NA,NA,NA,NA,37.4086174418
Non-Hispanic White,All levels,Intentional drug poisoning,2016-07-31,2016-07-01,0.25209,0.03903,NA,NA,NA,NA,NA,37.105026263999996
Non-Hispanic White,All levels,Intentional drug poisoning,2016-08-31,2016-08-01,0.2502,0.041350000000000005,NA,NA,NA,NA,NA,36.802478448
Non-Hispanic White,All levels,Intentional drug poisoning,2016-09-30,2016-09-01,0.24833000000000002,0.02965,NA,NA,NA,NA,NA,36.50401830660001
Non-Hispanic White,All levels,Intentional drug poisoning,2016-10-31,2016-10-01,0.24647000000000002,0.032650000000000005,NA,NA,NA,NA,NA,36.2066032055
Non-Hispanic White,All levels,Intentional drug poisoning,2016-11-30,2016-11-01,0.24462,0.0467,NA,NA,NA,NA,NA,35.9117889066
Non-Hispanic White,All levels,Intentional drug poisoning,2016-12-31,2016-12-01,0.24279000000000003,0.03541999999999999,NA,NA,NA,NA,NA,35.619495105300004
Non-Hispanic White,All levels,Intentional drug poisoning,2017-01-31,2017-01-01,0.24097000000000002,0.040350000000000004,NA,NA,NA,NA,NA,35.329023758699996
Non-Hispanic White,All levels,Intentional drug poisoning,2017-02-28,2017-02-01,0.23916,0.03675,NA,NA,NA,NA,NA,35.0426248332
Non-Hispanic White,All levels,Intentional drug poisoning,2017-03-31,2017-03-01,0.23737,0.04829,NA,NA,NA,NA,NA,34.757234567999994
Non-Hispanic White,All levels,Intentional drug poisoning,2017-04-30,2017-04-01,0.23559000000000002,0.03866,NA,NA,NA,NA,NA,34.4743982862
Non-Hispanic White,All levels,Intentional drug poisoning,2017-05-31,2017-05-01,0.23383,0.04379,NA,NA,NA,NA,NA,34.1940879606
Non-Hispanic White,All levels,Intentional drug poisoning,2017-06-30,2017-06-01,0.23207,0.04328,NA,NA,NA,NA,NA,33.914849042
Non-Hispanic White,All levels,Intentional drug poisoning,2017-07-31,2017-07-01,0.23033,0.03623,NA,NA,NA,NA,NA,33.6383997421
Non-Hispanic White,All levels,Intentional drug poisoning,2017-08-31,2017-08-01,0.22861,0.03936,NA,NA,NA,NA,NA,33.3644704473
Non-Hispanic White,All levels,Intentional drug poisoning,2017-09-30,2017-09-01,0.22690000000000002,0.03216,NA,NA,NA,NA,NA,33.09307003
Non-Hispanic White,All levels,Intentional drug poisoning,2017-10-31,2017-10-01,0.2252,0.04059,NA,NA,NA,NA,NA,32.822733352
Non-Hispanic White,All levels,Intentional drug poisoning,2017-11-30,2017-11-01,0.22351000000000001,0.0322,NA,NA,NA,NA,NA,32.5549087353
Non-Hispanic White,All levels,Intentional drug poisoning,2017-12-31,2017-12-01,0.22183,0.03366,NA,NA,NA,NA,NA,32.2881528697
Non-Hispanic White,All levels,Intentional drug poisoning,2018-01-31,2018-01-01,0.22016999999999998,0.03766,NA,NA,NA,NA,NA,32.02464020549999
Non-Hispanic White,All levels,Intentional drug poisoning,2018-02-28,2018-02-01,0.21852000000000002,0.03299,NA,NA,NA,NA,NA,31.765015576800003
Non-Hispanic White,All levels,Intentional drug poisoning,2018-03-31,2018-03-01,0.21688000000000002,0.035769999999999996,NA,NA,NA,NA,NA,31.505051512000005
Non-Hispanic White,All levels,Intentional drug poisoning,2018-04-30,2018-04-01,0.21526000000000003,0.03512,NA,NA,NA,NA,NA,31.249007904200006
Non-Hispanic White,All levels,Intentional drug poisoning,2018-05-31,2018-05-01,0.21365,0.0396,NA,NA,NA,NA,NA,30.994040989500004
Non-Hispanic White,All levels,Intentional drug poisoning,2018-06-30,2018-06-01,0.21205000000000002,0.03841,NA,NA,NA,NA,NA,30.741524650000002
Non-Hispanic White,All levels,Intentional drug poisoning,2018-07-31,2018-07-01,0.21046000000000004,0.04142,NA,NA,NA,NA,NA,30.486469525600008
Non-Hispanic White,All levels,Intentional drug poisoning,2018-08-31,2018-08-01,0.20888,0.03908,NA,NA,NA,NA,NA,30.232418081600002
Non-Hispanic White,All levels,Intentional drug poisoning,2018-09-30,2018-09-01,0.20731000000000002,0.03525999999999999,NA,NA,NA,NA,NA,29.981002205800003
Non-Hispanic White,All levels,Intentional drug poisoning,2018-10-31,2018-10-01,0.20576000000000003,0.04431,NA,NA,NA,NA,NA,29.732040166400004
Non-Hispanic White,All levels,Intentional drug poisoning,2018-11-30,2018-11-01,0.20422,0.03393,NA,NA,NA,NA,NA,29.48569204
Non-Hispanic White,All levels,Intentional drug poisoning,2018-12-31,2018-12-01,0.20269,0.03859,NA,NA,NA,NA,NA,29.2403573543
Non-Hispanic White,All levels,Intentional drug poisoning,2019-01-31,2019-01-01,0.20117,0.038630000000000005,NA,NA,NA,NA,NA,28.996830888099996
Non-Hispanic White,All levels,Intentional drug poisoning,2019-02-28,2019-02-01,0.19966,0.03739,NA,NA,NA,NA,NA,28.7574430962
Non-Hispanic White,All levels,Intentional drug poisoning,2019-03-31,2019-03-01,0.19816999999999999,0.04503,NA,NA,NA,NA,NA,28.5189479001
Non-Hispanic White,All levels,Intentional drug poisoning,2019-04-30,2019-04-01,0.19668,0.04173,NA,NA,NA,NA,NA,28.281578965199998
Non-Hispanic White,All levels,Intentional drug poisoning,2019-05-31,2019-05-01,0.19521000000000002,0.04347,NA,NA,NA,NA,NA,28.046669863500004
Non-Hispanic White,All levels,Intentional drug poisoning,2019-06-30,2019-06-01,0.19375,0.0394,NA,NA,NA,NA,NA,27.8143063125
Non-Hispanic White,All levels,Intentional drug poisoning,2019-07-31,2019-07-01,0.19229000000000002,0.03343,NA,NA,NA,NA,NA,27.582616012000003
Non-Hispanic White,All levels,Intentional drug poisoning,2019-08-31,2019-08-01,0.19085,0.04244,NA,NA,NA,NA,NA,27.3533949425
Non-Hispanic White,All levels,Intentional drug poisoning,2019-09-30,2019-09-01,0.18942,0.029629999999999997,NA,NA,NA,NA,NA,27.1266752988
Non-Hispanic White,All levels,Intentional drug poisoning,2019-10-31,2019-10-01,0.188,0.03697999999999999,NA,NA,NA,NA,NA,26.9009952
Non-Hispanic White,All levels,Intentional drug poisoning,2019-11-30,2019-11-01,0.18659,0.03566,NA,NA,NA,NA,NA,26.6777948132
Non-Hispanic White,All levels,Intentional drug poisoning,2019-12-31,2019-12-01,0.1852,0.02711,NA,NA,NA,NA,NA,26.457068248
Non-Hispanic White,All levels,Intentional drug poisoning,2020-01-31,2020-01-01,0.18381,0.032100000000000004,NA,NA,NA,NA,NA,26.2366699419
Non-Hispanic White,All levels,Intentional drug poisoning,2020-02-29,2020-02-01,0.18243,0.035059999999999994,NA,NA,NA,NA,NA,26.0194271913
Non-Hispanic White,All levels,Intentional drug poisoning,2020-03-31,2020-03-01,0.18106,0.03907,NA,NA,NA,NA,NA,25.8025292602
Non-Hispanic White,All levels,Intentional drug poisoning,2020-04-30,2020-04-01,0.17971000000000004,0.02809,NA,NA,NA,NA,NA,25.589490957500004
Non-Hispanic White,All levels,Intentional drug poisoning,2020-05-31,2020-05-01,0.17836000000000002,0.03297,NA,NA,NA,NA,NA,25.376081603600003
Non-Hispanic White,All levels,Intentional drug poisoning,2020-06-30,2020-06-01,0.17703000000000002,0.03224,NA,NA,NA,NA,NA,25.166513988000002
Non-Hispanic White,All levels,Intentional drug poisoning,2020-07-31,2020-07-01,0.17570000000000002,0.03226,NA,NA,NA,NA,NA,24.956577345000003
Non-Hispanic White,All levels,Intentional drug poisoning,2020-08-31,2020-08-01,0.17438,0.037279999999999994,NA,NA,NA,NA,NA,24.748377541800004
Non-Hispanic White,All levels,Intentional drug poisoning,2020-09-30,2020-09-01,0.17308,0.03154,NA,NA,NA,NA,NA,24.543990176
Non-Hispanic White,All levels,Intentional drug poisoning,2020-10-31,2020-10-01,0.17178000000000002,0.033100000000000004,NA,NA,NA,NA,NA,24.339241941
Non-Hispanic White,All levels,Intentional drug poisoning,2020-11-30,2020-11-01,0.17049000000000003,0.03532,NA,NA,NA,NA,NA,24.136872834600005
Non-Hispanic White,All levels,Methamphetamine,2016-01-31,2016-01-03,0.50661,0.059430000000000004,0,1.445,1.222,1.669,0,74.7961334406
Non-Hispanic White,All levels,Methamphetamine,2016-02-29,2016-02-01,0.51393,0.059070000000000004,NA,NA,NA,NA,NA,75.8416625421
Non-Hispanic White,All levels,Methamphetamine,2016-03-31,2016-03-01,0.52135,0.05949,NA,NA,NA,NA,NA,76.8984733125
Non-Hispanic White,All levels,Methamphetamine,2016-04-30,2016-04-01,0.5288900000000001,0.060289999999999996,NA,NA,NA,NA,NA,77.97313674210001
Non-Hispanic White,All levels,Methamphetamine,2016-05-31,2016-05-01,0.53653,0.05994,NA,NA,NA,NA,NA,79.06020646039998
Non-Hispanic White,All levels,Methamphetamine,2016-06-30,2016-06-01,0.54428,0.06147999999999999,NA,NA,NA,NA,NA,80.1636375496
Non-Hispanic White,All levels,Methamphetamine,2016-07-31,2016-07-01,0.55215,0.06152,NA,NA,NA,NA,NA,81.27073764000001
Non-Hispanic White,All levels,Methamphetamine,2016-08-31,2016-08-01,0.56013,0.062310000000000004,NA,NA,NA,NA,NA,82.3907763912
Non-Hispanic White,All levels,Methamphetamine,2016-09-30,2016-09-01,0.5682200000000001,0.058910000000000004,NA,NA,NA,NA,NA,83.5272149244
Non-Hispanic White,All levels,Methamphetamine,2016-10-31,2016-10-01,0.57643,0.0605,NA,NA,NA,NA,NA,84.6779416795
Non-Hispanic White,All levels,Methamphetamine,2016-11-30,2016-11-01,0.58476,0.0574,NA,NA,NA,NA,NA,85.8465280068
Non-Hispanic White,All levels,Methamphetamine,2016-12-31,2016-12-01,0.5932099999999999,0.06502000000000001,NA,NA,NA,NA,NA,87.02928741469998
Non-Hispanic White,All levels,Methamphetamine,2017-01-31,2017-01-01,0.60178,0.06251,NA,NA,NA,NA,NA,88.2279948438
Non-Hispanic White,All levels,Methamphetamine,2017-02-28,2017-02-01,0.6104799999999999,0.056690000000000004,NA,NA,NA,NA,NA,89.44983110959998
Non-Hispanic White,All levels,Methamphetamine,2017-03-31,2017-03-01,0.6193,0.06479000000000001,NA,NA,NA,NA,NA,90.68186951999999
Non-Hispanic White,All levels,Methamphetamine,2017-04-30,2017-04-01,0.62825,0.0615,NA,NA,NA,NA,NA,91.93319208499999
Non-Hispanic White,All levels,Methamphetamine,2017-05-31,2017-05-01,0.63733,0.07269000000000002,NA,NA,NA,NA,NA,93.19983783059999
Non-Hispanic White,All levels,Methamphetamine,2017-06-30,2017-06-01,0.64654,0.07045,NA,NA,NA,NA,NA,94.485743524
Non-Hispanic White,All levels,Methamphetamine,2017-07-31,2017-07-01,0.65588,0.07343000000000001,NA,NA,NA,NA,NA,95.7875813956
Non-Hispanic White,All levels,Methamphetamine,2017-08-31,2017-08-01,0.6653599999999998,0.0628,NA,NA,NA,NA,NA,97.10591862479998
Non-Hispanic White,All levels,Methamphetamine,2017-09-30,2017-09-01,0.67497,0.07224000000000001,NA,NA,NA,NA,NA,98.443497039
Non-Hispanic White,All levels,Methamphetamine,2017-10-31,2017-10-01,0.68472,0.06929,NA,NA,NA,NA,NA,99.79743330720001
Non-Hispanic White,All levels,Methamphetamine,2017-11-30,2017-11-01,0.69462,0.058660000000000004,NA,NA,NA,NA,NA,101.1735076986
Non-Hispanic White,All levels,Methamphetamine,2017-12-31,2017-12-01,0.70466,0.06836,NA,NA,NA,NA,NA,102.56579272939999
Non-Hispanic White,All levels,Methamphetamine,2018-01-31,2018-01-01,0.71484,0.07078000000000001,NA,NA,NA,NA,NA,103.976444586
Non-Hispanic White,All levels,Methamphetamine,2018-02-28,2018-02-01,0.72517,0.0674,NA,NA,NA,NA,NA,105.41385843779999
Non-Hispanic White,All levels,Methamphetamine,2018-03-31,2018-03-01,0.73565,0.07154,NA,NA,NA,NA,NA,106.86412368500001
Non-Hispanic White,All levels,Methamphetamine,2018-04-30,2018-04-01,0.7462799999999999,0.06679000000000002,NA,NA,NA,NA,NA,108.33647504759999
Non-Hispanic White,All levels,Methamphetamine,2018-05-31,2018-05-01,0.75706,0.07263000000000001,NA,NA,NA,NA,NA,109.82611126379999
Non-Hispanic White,All levels,Methamphetamine,2018-06-30,2018-06-01,0.768,0.07619000000000002,NA,NA,NA,NA,NA,111.33926399999999
Non-Hispanic White,All levels,Methamphetamine,2018-07-31,2018-07-01,0.7791,0.07403000000000001,NA,NA,NA,NA,NA,112.85759007600001
Non-Hispanic White,All levels,Methamphetamine,2018-08-31,2018-08-01,0.7903599999999998,0.08233,NA,NA,NA,NA,NA,114.39340269519998
Non-Hispanic White,All levels,Methamphetamine,2018-09-30,2018-09-01,0.80178,0.07731,NA,NA,NA,NA,NA,115.9527661404
Non-Hispanic White,All levels,Methamphetamine,2018-10-31,2018-10-01,0.81336,0.07613000000000002,NA,NA,NA,NA,NA,117.52941383039999
Non-Hispanic White,All levels,Methamphetamine,2018-11-30,2018-11-01,0.8251200000000001,0.07619000000000002,NA,NA,NA,NA,NA,119.13247584000003
Non-Hispanic White,All levels,Methamphetamine,2018-12-31,2018-12-01,0.8370400000000001,0.07688,NA,NA,NA,NA,NA,120.7526208488
Non-Hispanic White,All levels,Methamphetamine,2019-01-31,2019-01-01,0.8491400000000001,0.08061,NA,NA,NA,NA,NA,122.39582930020002
Non-Hispanic White,All levels,Methamphetamine,2019-02-28,2019-02-01,0.86141,0.06838,NA,NA,NA,NA,NA,124.07066541869999
Non-Hispanic White,All levels,Methamphetamine,2019-03-31,2019-03-01,0.8738500000000001,0.07321000000000001,NA,NA,NA,NA,NA,125.75709049050002
Non-Hispanic White,All levels,Methamphetamine,2019-04-30,2019-04-01,0.8864799999999999,0.08199000000000001,NA,NA,NA,NA,NA,127.47129408719998
Non-Hispanic White,All levels,Methamphetamine,2019-05-31,2019-05-01,0.89929,0.07688,NA,NA,NA,NA,NA,129.2049062115
Non-Hispanic White,All levels,Methamphetamine,2019-06-30,2019-06-01,0.91229,0.08700000000000001,NA,NA,NA,NA,NA,130.9662632559
Non-Hispanic White,All levels,Methamphetamine,2019-07-31,2019-07-01,0.92547,0.08278,NA,NA,NA,NA,NA,132.75200811599998
Non-Hispanic White,All levels,Methamphetamine,2019-08-31,2019-08-01,0.9388400000000001,0.07955,NA,NA,NA,NA,NA,134.55835110200002
Non-Hispanic White,All levels,Methamphetamine,2019-09-30,2019-09-01,0.95241,0.08262000000000001,NA,NA,NA,NA,NA,136.3938170274
Non-Hispanic White,All levels,Methamphetamine,2019-10-31,2019-10-01,0.96617,0.08120000000000001,NA,NA,NA,NA,NA,138.24965176799998
Non-Hispanic White,All levels,Methamphetamine,2019-11-30,2019-11-01,0.98013,0.08127000000000001,NA,NA,NA,NA,NA,140.13455721239998
Non-Hispanic White,All levels,Methamphetamine,2019-12-31,2019-12-01,0.9943,0.07636000000000001,NA,NA,NA,NA,NA,142.042456582
Non-Hispanic White,All levels,Methamphetamine,2020-01-31,2020-01-01,1.00866,0.08552000000000001,NA,NA,NA,NA,NA,143.9741009934
Non-Hispanic White,All levels,Methamphetamine,2020-02-29,2020-02-01,1.02324,0.07901,NA,NA,NA,NA,NA,145.94155938839998
Non-Hispanic White,All levels,Methamphetamine,2020-03-31,2020-03-01,1.03803,0.08537,1,9.717,1.889,18.147,0.01509,147.9277557051
Non-Hispanic White,All levels,Methamphetamine,2020-04-30,2020-04-01,1.13889,0.09075,NA,NA,NA,NA,NA,162.1702484925
Non-Hispanic White,All levels,Methamphetamine,2020-05-31,2020-05-01,1.2495699999999998,0.09244999999999999,NA,NA,NA,NA,NA,177.78195946069997
Non-Hispanic White,All levels,Methamphetamine,2020-06-30,2020-06-01,1.37099,0.09823000000000001,NA,NA,NA,NA,NA,194.899390004
Non-Hispanic White,All levels,Methamphetamine,2020-07-31,2020-07-01,1.50422,0.10323000000000002,NA,NA,NA,NA,NA,213.660687387
Non-Hispanic White,All levels,Methamphetamine,2020-08-31,2020-08-01,1.65039,0.11274,2,-6.404,-16.598,5.036,0.25458,234.2268311229
Non-Hispanic White,All levels,Methamphetamine,2020-09-30,2020-09-01,1.54469,0.09566000000000001,NA,NA,NA,NA,NA,219.048163768
Non-Hispanic White,All levels,Methamphetamine,2020-10-31,2020-10-01,1.4457599999999997,0.09980999999999998,NA,NA,NA,NA,NA,204.84749347199997
Non-Hispanic White,All levels,Methamphetamine,2020-11-30,2020-11-01,1.35317,0.10113000000000001,NA,NA,NA,NA,NA,191.5730671218
Non-Hispanic White,All levels,Natural opioid,2016-01-31,2016-01-03,0.39578,0.04884,0,-0.152,-0.409,0.105,0.24002,58.433141258800006
Non-Hispanic White,All levels,Natural opioid,2016-02-29,2016-02-01,0.39518000000000003,0.05463000000000001,NA,NA,NA,NA,NA,58.3174911046
Non-Hispanic White,All levels,Natural opioid,2016-03-31,2016-03-01,0.39458000000000004,0.054240000000000003,NA,NA,NA,NA,NA,58.20005677500001
Non-Hispanic White,All levels,Natural opioid,2016-04-30,2016-04-01,0.39397000000000004,0.055110000000000006,NA,NA,NA,NA,NA,58.08216582330001
